id ,admissionno,codeno,studentidno,sadmissionidno,photo,imagesize,aadharno,studentname,gender,16-11-2022,bloodgroup,fathername,fatheroccupation,mothername,motheroccupation,address1,address2,city,pincode,district,state,phone,moblie,religion,cast,nation,currentclass,section,broadof,currentyear,schoolname,schoolbranch,schoolidno,teacheridno,email,passwords,token,sastatus,sssstatusprocess,emailverfied,phoneverified,moblieverified,officename,officebranch,officeidno,datetime,verifiedondate
,20405562,125051,60422151,20405562,,,0,Rachel Martin,Female,19-05-2013,O+ve,Stacey Adams,OTHER,Nathan Wilson,OTHER,"337 Steven Drives Apt. 292
North Terrence, MT 68562","337 Steven Drives Apt. 292
North Terrence, MT 68562",New Sangvi,504310,Adilabad,Telangana,9966148662,9034482314,GEN,,INDIAN,7CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,nhill@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,06-01-2023 17:21,
,15707851,125044,60480119,15707851,,,0,Charles Suarez,Male,11-11-2013,B+ve,Joseph Hunt,ENGINEERING,Donna Melendez,OTHER,"74288 Larry Brook
Lisashire, WA 94928","74288 Larry Brook
Lisashire, WA 94928",Burhanpur,450331,Burhanpur,Madhya Pradesh,9755538255,8901035924,GEN,,INDIAN,7CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,sotogregory@example.com,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,07-01-2023 17:21,
,19606191,125051,60650944,19606191,,,0,Kevin Williams,Female,17-02-2017,A+ve,Tammy Bailey,PRIVATE SERVICE,Deborah Johnson,OTHER,"94718 Tony Junctions Apt. 408
Port Natalie, RI 16480","94718 Tony Junctions Apt. 408
Port Natalie, RI 16480",Mathura,281004,Mathura,Uttar Pradesh,9837955121,8871237527,GEN,,INDIAN,7CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,nelsonaaron@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,08-01-2023 17:21,
,70402711,462047,60808057,70402711,,,0,David Hines,Female,28-01-2017,B+ve,Christopher Burns,GOVERNMENT,Jeffrey Williams,TEACHING,"8548 Gray Roads
Lanechester, IA 43185","8548 Gray Roads
Lanechester, IA 43185",Seetharama Korangi Village ,533463,East Godavari,Andhra Pradesh,9666829592,9731666966,GEN,,INDIAN,7CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,janicekramer@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,09-01-2023 17:21,
,11124072,560052,60733805,11124072,,,0,Thomas Tran,Male,27-01-2011,B+ve,Danny Tate,BUSINESS,Stacey Medina,OTHER,"853 Terrell Causeway
Jacobshaven, VT 59591","853 Terrell Causeway
Jacobshaven, VT 59591",Maharana,811212,Munger,Bihar,8804974932,8897857408,GEN,,INDIAN,7CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,henryholly@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,10-01-2023 17:21,
,10503484,502247,60658523,10503484,,,0,Joanne Webb,Male,16-03-2022,A-ve,Ryan Moore,PRIVATE SERVICE,Scott Patterson,OTHER,"90339 Jeffrey Turnpike Suite 991
East Sarahstad, KS 54938","90339 Jeffrey Turnpike Suite 991
East Sarahstad, KS 54938",Ranigam,532243,Srikakulam,Andhra Pradesh,9701912067,9765244876,GEN,,INDIAN,7CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,xjackson@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,11-01-2023 17:21,
,11814551,444602,60238774,11814551,,,0,Dawn Reeves,Female,16-09-2014,B+ve,Michelle Wright,GOVERNMENT,William Ford,OTHER,"72750 Noah Rest
New Jessicaview, AK 99118","72750 Noah Rest
New Jessicaview, AK 99118",Ahmedabad,380054,Ahmedabad,Gujarat,9825048112,9925897591,OBC,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,hyoder@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,12-01-2023 17:21,
,21816660,394670,60910408,21816660,,,0,Cindy Deleon,Male,03-10-2016,B+ve,Savannah Beck,BUSINESS,Debra Arias,OTHER,"849 Rogers Corners
Julieborough, NY 62460","849 Rogers Corners
Julieborough, NY 62460",Auraiya,206121,Auraiya,Uttar Pradesh,8417995704,9651117009,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,saragomez@example.com,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,13-01-2023 17:21,
,19703721,221001,60739913,19703721,,,0,Brian Tucker,Male,07-09-2013,O+ve,Juan Gomez,BUSINESS,Samantha Johnson,OTHER,"79070 Haley Valleys Suite 537
Charleneside, MD 18519","79070 Haley Valleys Suite 537
Charleneside, MD 18519",Jhajharia Ki Dhani,333305,Jhunjhunu,Rajasthan,9461345415,9931325732,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,rodriguezcarol@example.com,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,14-01-2023 17:21,
,77405409,828111,60059159,77405409,,,0,Michael Mccarthy,Male,25-09-2017,A+ve,Anna Drake MD,GOVERNMENT,Lori Hampton,GOVERNMENT,"1340 Jacqueline Path
Harveyside, IN 21866","1340 Jacqueline Path
Harveyside, IN 21866",Sarola Kasar,414005,Ahmednagar,Maharashtra,9730620342,9430652408,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,matthew71@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,15-01-2023 17:21,
,21309473,531163,60942704,21309473,,,0,Diane Little,Male,03-09-2018,A+ve,Andrew Sullivan,BUSINESS,Edgar Wheeler,OTHER,"780 Hardy Hill Suite 160
Port Sierrashire, WI 53095","780 Hardy Hill Suite 160
Port Sierrashire, WI 53095",Agra,282006,Agra,Uttar Pradesh,9719267514,9956353863,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,prattashley@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,16-01-2023 17:21,
,18607497,222137,60911455,18607497,,,0,Marie Friedman,Male,28-12-2021,O+ve,Mitchell Garcia,BUSINESS,Bryan Oconnell,OTHER,"90170 Michael Gardens Suite 288
Alvaradoport, CO 76037","90170 Michael Gardens Suite 288
Alvaradoport, CO 76037",Bhubaneswar,751020,Khordha,Odisha,9583288838,9049710268,OBC,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,tamara37@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,17-01-2023 17:21,
,19639527,431715,60342749,19639527,,,0,Susan Roth,Male,02-06-2011,A+ve,Melissa Lindsey,ENGINEERING,Jessica Knapp,OTHER,"8723 Davis Hills
East Chelseaborough, VT 74487","8723 Davis Hills
East Chelseaborough, VT 74487",Malikpur,224129,Ambedkar Nagar,Uttar Pradesh,8769880640,9450459949,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,gabriella66@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,18-01-2023 17:21,
,17509223,226024,61006994,17509223,,,0,James Roy,Male,10-10-2015,O+ve,Jamie Silva,GOVERNMENT,Bobby Wright,OTHER,"75487 Kristin Club Apt. 696
South Angelaport, AR 59968","75487 Kristin Club Apt. 696
South Angelaport, AR 59968",Airoli,400708,Thane,Maharashtra,9004032102,9666564610,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,leahbyrd@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,19-01-2023 17:21,
,19607092,500007,60031594,19607092,,,0,Jon Mccarty,Male,22-01-2018,B+ve,Marc Bright,BUSINESS,Timothy Adams,OTHER,"2173 Leblanc Fork Suite 731
Stephenhaven, TN 30529","2173 Leblanc Fork Suite 731
Stephenhaven, TN 30529",Muskara,210506,Hamirpur,Uttar Pradesh,8127004702,8603393122,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,epierce@example.com,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,20-01-2023 17:21,
,18702647,828404,60799484,18702647,,,0,Shannon Hill,Male,26-07-2013,A+ve,Isabel Stewart,BUSINESS,Kimberly Holden,OTHER,"93797 Sue Heights Apt. 399
Barryland, AR 08138","93797 Sue Heights Apt. 399
Barryland, AR 08138",Banki,754008,Cuttack,Odisha,8908245945,9586526095,OBC,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,huntjennifer@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,21-01-2023 17:21,
,11801123,382415,60376212,11801123,,,0,Annette Davis,Male,08-06-2017,B+ve,Jonathan Mccormick,PRIVATE SERVICE,Nicole Hall,OTHER,"Unit 9751 Box 5308
DPO AP 21908","Unit 9751 Box 5308
DPO AP 21908",Ahemdabad,380015,Ahemdabad,Gujarat,9376148212,9347109193,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,kreyes@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,22-01-2023 17:21,
,17307511,530040,60414765,17307511,,,0,Thomas Beck,Male,07-07-2020,B+ve,Marissa Foster,BUSINESS,Michael Brown,OTHER,"50293 Bradley Mills
Port Barrychester, TN 46262","50293 Bradley Mills
Port Barrychester, TN 46262",Ozar Mig,422206,Nashik,Maharashtra,9764263209,8957759226,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,matthew41@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,23-01-2023 17:21,
,20426554,226017,60422117,20426554,,,0,Catherine Cook,Female,20-08-2012,A+ve,Cory Collins,BUSINESS,Donna Tucker,OTHER,"77144 Pamela Oval Suite 952
Michaelborough, AR 64776","77144 Pamela Oval Suite 952
Michaelborough, AR 64776",Musheerabad,500020,Hyderabad,Telangana,7032416150,9416937800,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,reginabuck@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,24-01-2023 17:21,
,21814767,133201,60328075,21814767,,,0,Sara Pace DVM,Male,10-01-2021,AB+ve,Melanie Lane,PRIVATE SERVICE,Jaime Khan,TEACHING,"1315 Susan Highway Apt. 773
New Brookeview, NH 89747","1315 Susan Highway Apt. 773
New Brookeview, NH 89747",Ganj Basoda ,464221,Vidisha ,Madhya Pradesh,9451720084,8957032148,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,fdaniel@example.com,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,25-01-2023 17:21,
,70507111,226012,60970989,70507111,,,0,Nicole Lee,Male,17-07-2020,AB+ve,Katherine Andrade,ENGINEERING,Luis Wood,OTHER,"PSC 8461, Box 2644
APO AA 72174","PSC 8461, Box 2644
APO AA 72174",Vizag,530017,Visakhapatnam,Andhra Pradesh,9505214810,9784015553,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,marktaylor@example.com,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,26-01-2023 17:21,
,21904641,306401,60364053,21904641,,,0,Patrick Banks,Male,28-07-2016,B+ve,Eric Johnson,PRIVATE SERVICE,Manuel Pearson,OTHER,"USCGC Dean
FPO AA 35644","USCGC Dean
FPO AA 35644",Lucknow,226014,Lucknow,Uttar Pradesh,9369080009,9504571452,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,wilsonandres@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,27-01-2023 17:21,
,21410567,800001,60185855,21410567,,,0,Lisa Miller,Male,13-09-2019,A+ve,Gerald Gonzales,PRIVATE SERVICE,Melanie Gray,PRIVATE SERVICE,"395 Mcpherson Bypass Suite 688
West Donald, AL 52384","395 Mcpherson Bypass Suite 688
West Donald, AL 52384",Phaphamau,211013,Allahabad,Uttar Pradesh,8115307428,9905047420,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,sean55@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,28-01-2023 17:21,
,22010167,848211,60503318,22010167,,,0,Catherine Oliver,Male,04-04-2019,B+ve,James Miller,BUSINESS,Martin Murphy,OTHER,"694 Fernandez Expressway Apt. 278
Brooksville, OR 07278","694 Fernandez Expressway Apt. 278
Brooksville, OR 07278",Chhanhi,221007,Varanasi,Uttar Pradesh,8808814717,8140660048,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,prichardson@example.com,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,29-01-2023 17:21,
,18610875,388530,60187497,18610875,,,0,Jennifer Martin,Male,06-06-2017,AB+ve,Jacob Perez,BUSINESS,Dakota Johnston,BUSINESS,"87992 Jonathan Lake
West Meredithmouth, CT 41423","87992 Jonathan Lake
West Meredithmouth, CT 41423",Bhubaneswar,751001,Khurda,Odisha,8280241496,9998078535,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,leslie43@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,30-01-2023 17:21,
,10713398,396445,60227669,10713398,,,0,Kimberly Johnson,Female,15-04-2016,B+ve,Joel Evans,BUSINESS,Bruce Kelley,BUSINESS,"320 Shea Stream Apt. 132
Port Bobby, IN 97933","320 Shea Stream Apt. 132
Port Bobby, IN 97933",Chawdang Gaon,785112,Jorhat,Assam,8402852050,9226958700,GEN,,INDIAN,8CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,dudleyjennifer@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,31-01-2023 17:21,
,17206026,422010,60436972,17206026,,,0,Valerie Curtis,Female,16-07-2017,B+ve,Morgan Terrell,GOVERNMENT,Michael Gonzalez,OTHER,"474 Wheeler Locks
Nicolestad, IN 41776","474 Wheeler Locks
Nicolestad, IN 41776",Chimur,442904,Chandrapur,Maharashtra,8698663180,9772707016,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,huntercasey@example.com,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,01-02-2023 17:21,
,76300054,322203,60519087,76300054,,,0,Sandra Cook,Male,08-12-2019,O+ve,Madison George,BUSINESS,Luke Robertson,OTHER,"0882 Regina Via
South Douglas, CA 69566","0882 Regina Via
South Douglas, CA 69566",Arun Nagar,486001,Rewa,Madhya Pradesh,9111286272,8406961143,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,kimberly62@example.com,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,02-02-2023 17:21,
,20423478,813210,60258826,20423478,,,0,Erica Adams,Male,13-12-2015,O+ve,Shawn Ramirez,BUSINESS,Scott Adams,OTHER,"076 Louis Burgs Suite 763
South Emily, CO 38550","076 Louis Burgs Suite 763
South Emily, CO 38550",Hyderabad ,500020,Hyderabad,Telangana,9553557336,9654314789,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,eugene02@example.com,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,03-02-2023 17:21,
,20803630,121001,60148748,20803630,,,0,Tara Lee,Male,06-08-2021,A+ve,Courtney Murillo,BUSINESS,Scott Short,OTHER,"USNS Allison
FPO AP 94658","USNS Allison
FPO AP 94658",Uttarkashi,249193,Uttarkashi,Uttarakhand,8057075216,7870097892,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,wvincent@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,04-02-2023 17:21,
,10703873,824143,60501372,10703873,,,0,Melissa Thomas,Male,14-02-2020,B+ve,Mark Marshall,TEACHING,Carlos Boyd,OTHER,"394 Elijah Plains Suite 340
North Ashleyburgh, MS 29209","394 Elijah Plains Suite 340
North Ashleyburgh, MS 29209",Nalbari,781340,Nalbari,Assam,8473971503,9460374248,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,batesandrew@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,05-02-2023 17:21,
,12002350,301406,60286208,12002350,,,0,Andrew Jones,Female,14-12-2019,O+ve,Richard Rios,BUSINESS,Leslie Larsen,OTHER,"404 Knapp Valley Apt. 144
North Theresa, KS 48498","404 Knapp Valley Apt. 144
North Theresa, KS 48498",Bhavnagar,364003,Bhavnagar,Gujarat,9428433441,8655442953,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,hilllaura@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,06-02-2023 17:21,
,19500050,410218,60862540,19500050,,,0,Stephanie Joyce,Male,30-01-2019,O+ve,Anthony Lawson,GOVERNMENT,Dr. Jesus Kaiser,OTHER,"23577 Charles Trail Suite 565
Kristyfurt, MA 95326","23577 Charles Trail Suite 565
Kristyfurt, MA 95326",Bikaner,334001,Bikaner,Rajasthan,7688971449,8961051349,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,iortiz@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,07-02-2023 17:21,
,11701683,711109,60390367,11701683,,,0,Deborah Carpenter,Female,11-10-2017,O+ve,Pamela Barnes,PRIVATE SERVICE,Ashley Fuller,OTHER,"4850 Sherry Way
West Andrewstad, MS 02513","4850 Sherry Way
West Andrewstad, MS 02513",Vengurla,416516,Sindhudurg,Maharashtra,9420306031,9525804706,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,michaelhanson@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,08-02-2023 17:21,
,10303967,821102,60926672,10303967,,,0,Terri Hoffman,Female,03-05-2019,O+ve,Rachel Williams,BUSINESS,Barry Marshall,OTHER,"8738 Elijah Route
North Angela, NV 41169","8738 Elijah Route
North Angela, NV 41169",Chamakurivandla Palli,516267,Kadapa,Andhra Pradesh,9591385252,9815414650,OBC,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,pbates@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,09-02-2023 17:21,
,22303231,144629,60855071,22303231,,,0,Blake Evans,Male,04-07-2017,,Robert Rodriguez,GOVERNMENT,Heidi Ramirez,OTHER,"0871 Padilla Forge
West Michaelberg, ND 77993","0871 Padilla Forge
West Michaelberg, ND 77993",Bamunmura,700128,North Twenty Four Parganas,West Bengal,9830932608,9652439699,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,mercedeshill@example.com,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,10-02-2023 17:21,
,13003437,533429,60039616,13003437,,,0,Spencer Wright,Female,14-07-2010,A+ve,Shaun Sosa DVM,BUSINESS,Katherine Davis,OTHER,"81743 Becker Plaza Suite 057
Megantown, ND 68569","81743 Becker Plaza Suite 057
Megantown, ND 68569",Gurgaon,122003,Gurgaon,Haryana,9873549025,9662425186,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,mpayne@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,11-02-2023 17:21,
,21201546,382345,60502394,21201546,,,0,Sean Shaffer,Male,04-05-2021,A+ve,Jason May,BUSINESS,Jessica Kirby,OTHER,"538 Eric Summit
Kyleton, LA 68690","538 Eric Summit
Kyleton, LA 68690",Jivna,251203,Muzaffarnagar,Uttar Pradesh,8171555595,9897016770,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,thomasthomas@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,12-02-2023 17:21,
,14006088,247776,60445362,14006088,,,0,Cathy Mitchell,Male,12-03-2018,A+ve,Dawn Hernandez,ADVOCATE,Christy Underwood,OTHER,"746 Robin Curve
Leeland, FL 08835","746 Robin Curve
Leeland, FL 08835",Ranchi,834001,Ranchi,Jharkhand,8298059680,8115726767,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,jacobsbradley@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,13-02-2023 17:21,
,10508929,275301,60265218,10508929,,,0,Mary Robinson,Male,16-03-2012,O+ve,Rebecca Richardson,AGRICULTURE,Jessica Richardson,OTHER,"3568 Frey Grove Suite 239
West Scottberg, NY 46357","3568 Frey Grove Suite 239
West Scottberg, NY 46357",Kaguvada,532214,Srikakulam,Andhra Pradesh,8790540568,9504146526,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,cody22@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,14-02-2023 17:21,
,12900828,800027,60598671,12900828,,,0,Jaclyn Butler,Male,01-04-2016,AB+ve,Colleen Bryan,TEACHING,Matthew Mclaughlin,OTHER,"297 Michael Mountain
South Kristine, KY 07574","297 Michael Mountain
South Kristine, KY 07574",Faridabad,121006,Faridabad,Haryana,8285476766,7858962262,OBC,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,hclayton@example.com,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,15-02-2023 17:21,
,11212880,801503,60743738,11212880,,,0,James Weber,Male,16-09-2021,AB+ve,Caitlin Mejia,GOVERNMENT,Antonio Lopez,OTHER,"547 Ford Mills Suite 206
East Joshua, IL 74729","547 Ford Mills Suite 206
East Joshua, IL 74729",Mansa,151505,Mansa,Punjab,9814514525,9453019697,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,olsonwanda@example.com,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,16-02-2023 17:21,
,12803159,822101,60602097,12803159,,,0,Eric Hardy,Male,05-01-2010,O+ve,Jonathan Ramsey,OTHER,Rebecca Johnson,OTHER,"2647 Fred Valley Apt. 026
Jenniferfort, KS 24722","2647 Fred Valley Apt. 026
Jenniferfort, KS 24722",Valsad,396001,Valsad,Gujarat,9426572869,9204136112,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,patrick42@example.net,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,17-02-2023 17:21,
,20805025,812001,60752005,20805025,,,0,Steven Robinson,Male,30-08-2015,B+ve,Kathryn Smith,DOCTOR,Russell Graham,OTHER,"62831 Gabriel Meadows
Kimberlyborough, MI 04555","62831 Gabriel Meadows
Kimberlyborough, MI 04555",Badalda,249152,Uttarkashi,Uttarakhand,7737330772,9755100281,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,yjohnson@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,18-02-2023 17:21,
,10707465,461990,60837045,10707465,,,0,Christopher Rush,Female,12-02-2011,O+ve,Ryan Wells,TEACHING,Sheena Park MD,OTHER,"8742 Hamilton Squares Suite 214
Katieton, ND 69844","8742 Hamilton Squares Suite 214
Katieton, ND 69844",Golaghat,785621,Golaghat,Assam,9954708734,9557401922,GEN,,INDIAN,9CLASS,A,board of secondary education,2022,SAVELFLDB8AH,SATANSB1QB24LT,1438706295,3257069841,josephcampbell@example.org,,,ACTIVATION-PENDING	,STUDYING,0,0,0,aeFhifDLAGlE,pxrzwnyovsuq,85241039,19-02-2023 17:21,
